4.899589894913953358e+00,4.827591450666556483e+00,4.494215827310117817e+00,9.182280577510791630e+00,8.993891792336929925e+00,-7.918393795514258038e-01,-1.124085379883501190e+01,2.826466710762467027e+00,-1.041101411132658194e+00,5.041506678973400213e+00,1.159754423278488034e+01,1.742330116495269010e+01,1.923482852193512826e+01,5.539546654845802109e+00,-5.226252112166509534e-01,5.960956016570261085e+00,5.755055120254985113e+00,1.634198871301326683e+00,-1.159241209435696973e+00,6.929131438964498457e+00,1.514237639413260439e+01,2.170615554625829091e+01,4.166974641571794535e+00,3.402605299017647522e-01,-6.791870439757453637e-01,9.123118349047983244e+00,-3.514348096640735442e+00,1.666167155115440224e+01,1.108614369715844994e+01,1.083039480895445372e+01,3.552038736581398570e+00,4.631565440047991977e+00,-3.101603636222281857e+00,-3.556391522865900878e+00,6.437971124091813380e+00,1.757781356377942572e+01,2.177923033367319761e+01,-3.355163311383058122e-01,-2.582933253286848974e+00,1.214222757759522864e+01,-7.465875284373395537e+00,2.497060574390380872e+00,1.654237189122425988e+01,9.205876001422307553e+00,1.153033022242044225e+01,1.385297445314623843e+01,8.325999682148998993e-02,-6.887409979567000740e+00,-5.915169219520747035e+00,4.545618855223550803e+00,1.325452282758543454e+01,1.107187578760301250e+01,3.205600544039803435e+00,1.618108886940789404e+01,7.972225031055761413e+00,3.486261539807006038e+00,3.400254440680989809e+00,9.451029109387183880e+00,5.798835151275152811e+00,1.617984240495304604e+01,1.398135839183200346e+01,4.539906480549026568e+00,4.138348744502795995e+00,-4.003513207157661569e+00
1.164258542657389706e+00,1.265607938231151142e+00,1.283130945048683280e+01,7.490936532506539791e+00,3.728816490704033981e+00,5.578848508042842269e+00,9.157265700235420525e+00,-1.712742171136448999e+00,2.834971286572419480e+00,6.224744125225081248e+00,2.605893138184649871e+01,2.633738849579991737e+01,1.850632283793676436e+01,1.137225732662328248e+01,5.406430503355270645e+00,-3.943787627846318422e+00,-2.156202273117059143e+00,-4.003150255040690553e-01,1.438828818654365804e+01,1.432658680669558215e+01,4.259827206120336385e+00,1.776000177306623584e+01,8.193227391435032869e-01,5.883781842003734663e-01,-2.065784261085910511e+00,1.131388639824161935e+00,1.840708276247647035e+01,-7.104367466189918101e-01,6.303976382435071635e+00,4.665954268781060676e+00,-3.618252149993727573e-01,-2.012752899075083590e+00,-3.767737171723774203e+00,-2.906500802647081549e+00,2.194983754708000134e+01,1.726155330234811913e+01,1.358795010210966581e+01,1.259426298846642567e+01,-3.026957707948901621e+00,4.404703118376387394e+00,-2.439703115672895883e+00,-3.913257075329363843e+00,1.671664020754511926e-01,8.640600388804628551e+00,1.342330008320135049e+00,7.562011588605699330e-02,1.410825667727094768e+01,6.101338474196499106e+00,-2.279708044266509914e-01,6.945095301483208416e-01,4.495887522191910790e+00,2.000123854390427613e+00,1.022080129577136809e+01,1.220456076574132176e+01,5.319232005552471776e+00,1.033418757601614857e+01,1.072081333404548076e+01,-3.872255193810183016e+00,1.550693490174935185e+01,1.104876024005685942e+01,1.643520376369704294e+01,3.748398630804169684e+00,7.576869200347551292e+00,2.793686560152220721e+00
-3.218433389074616180e+00,6.789674334176915238e+00,1.455513161375169062e+01,1.237610734310876026e+01,1.413624079525825294e+01,4.960825430796102609e+00,1.945189638211215488e+00,-3.052106191100254495e+00,-1.356505350642618971e-02,4.817169860938292025e+00,7.101489211445179528e+00,1.335679931167596379e+01,8.183073366524997283e+00,2.253586014842639429e+01,1.434843863845392420e+00,-6.417625572744693585e+00,1.018493745042690435e+01,1.734741979584442650e-01,9.540407977012673513e+00,6.210483457509505811e+00,1.519294236110891561e+01,6.534951164033233617e+00,-5.795595489105537013e+00,-6.331426698331278358e-01,3.852767412112545031e+00,4.833096214044277916e-01,6.287387998384301735e-01,2.414557923748593993e+01,7.892348429733387682e+00,-1.459151873821130252e+01,-2.240995051842879171e+00,-3.008357601630922584e+00,-1.376867782557285036e+00,-1.882820451134218587e+00,1.290522564526743921e+01,1.946989988556493500e+01,1.684133243466708407e+01,2.004041244359475726e+00,2.864195839970229418e-01,-5.551921540458405468e-01,-5.059458144984427364e+00,1.276834527904777694e+00,1.138200267215297323e+01,-6.726248113629371694e-01,5.849031496120582929e+00,2.742751889952359967e+00,6.470516578186067846e+00,-8.460539604122894630e+00,-6.509106593879315561e+00,-3.926518414209091645e+00,1.070460176674928832e+01,1.061041244885068124e+00,1.299681791432152345e+01,4.776370744746583630e-01,9.177967371007150987e+00,5.894717263512199573e-02,-3.483947315711839909e+00,-1.868629437505811008e+00,1.729802040162073951e+01,8.457741791151924815e-01,4.535690746462810452e+00,6.503278552108617827e-01,9.715566868577585780e+00,-1.055523768134019935e+00
-8.080424175973849543e+00,2.579922533967393128e-01,3.023560023750155423e+00,1.932553994991673108e+01,-9.321533072977548073e+00,3.001019338326371244e+00,-5.785910148225389626e+00,8.285243975630793400e+00,-5.342206298822778976e+00,-2.388912104253014590e+00,4.998058031164854143e+00,2.055428295878829204e+01,1.080130681396424208e+01,1.383526500059601538e+00,-3.738144676832682034e-01,-6.267085077403153015e+00,3.130796099373515773e+00,3.256486766350574324e+00,1.723253250821783666e+01,1.665388679589279164e+01,1.553484188732674376e+01,4.265041873690568863e+00,-1.674435645606183742e+00,-8.052708897870680005e+00,-6.338175576619847762e-01,-1.681530022766556387e+00,-9.044238855194098647e+00,1.261154723309959635e+01,1.147359658882242961e+01,1.015832297235703585e+01,-3.318893885659182086e+00,-3.668995002254604731e-02,-4.758467496224088933e+00,-1.395550272004193015e+00,-3.598121244864634249e+00,-6.552200761935902396e-01,-1.290058003100865991e-01,1.738956856546537111e+01,-8.583555488664970312e+00,-3.805173747763527237e-01,-8.468545594234468510e+00,2.067774660162125411e+00,-2.739542539820264189e+00,-3.029089281554000479e+00,2.777560187614669385e+00,6.743906074898823988e+00,3.971410143260294845e+00,2.371375011730010751e+00,-1.093723220702249144e+01,6.639089392253927358e+00,1.114603240578789789e+00,4.930955513913342969e+00,5.562144018930061051e+00,8.576200346706913891e+00,1.704201453643153386e+01,1.599110350332161978e+01,3.663777029666197560e+00,-3.589904400804959650e+00,8.081917072074192632e+00,8.893328286699514251e+00,1.842436940606479467e+01,1.169754642142920709e+01,1.285017047178063443e+01,-2.674653534435874391e+00
-6.350280279503497383e+00,2.628356046772578836e+00,5.829672359524106895e+00,1.205846103620062770e+01,8.868364665787998646e+00,-4.219208444705579097e+00,7.672057868555176796e+00,-3.522282239400374326e+00,-9.901562290479109407e+00,-9.893168655581513704e+00,-3.305664417392691234e+00,2.004359028738422310e+01,1.244954797615097775e+01,1.194101238354184602e+01,-3.143924503010911309e+00,-6.125011312912663541e+00,5.948622695544234062e+00,-4.755632639640767323e+00,3.773539561743841197e+00,1.100688021099126601e+01,2.790195417610627504e-01,1.415901634855210567e+01,6.904150082101462083e+00,-6.858725046832986116e+00,-8.569651280982375496e+00,-9.474612375022845256e+00,1.752084397432894791e+00,6.743448712702872605e+00,1.518610423385738706e+01,3.726366222329971833e+00,-5.779341418676324782e-01,1.178892610457075163e+00,8.544343305842676983e+00,4.848653601547388448e+00,4.678317257040625066e+00,1.787435107669340084e+01,2.383830899681288429e+01,1.513687083644340348e+00,-3.982620314459517807e+00,-5.988706329857464539e+00,1.238639798576576112e+01,-5.423294233091624506e-03,1.448375800000332347e+01,5.360340598248751753e-01,8.805008452931897267e+00,1.620560726770218096e+01,-4.967421173231656439e+00,-3.618869145535286602e+00,-2.520895777289939410e+00,5.123365810884451754e+00,1.619639727484191738e+01,7.736190092071273838e+00,2.048352855651204507e+01,1.634440569772096907e+01,-9.370693305027000264e+00,-2.188784103403446646e-01,4.692953095897011373e+00,-4.095568989540023352e+00,1.185999073396067693e+01,1.443680963042593746e+01,5.830943551456973850e+00,7.941421786486548839e+00,-3.787264571044816730e+00,-9.192673710639837736e+00
3.203999762551265618e-01,3.130809111753349860e+00,8.035010911320283000e+00,8.663678576663571107e+00,6.717469706198778923e+00,-6.557970484762299712e+00,2.805813054331069978e+00,-3.552113206798547473e+00,-6.062744402342596928e+00,-6.469356300026257722e-01,2.372042310148492206e+00,1.938737563130676733e+01,1.435260875462674690e+01,3.167959015363844166e+00,-3.433144908670152873e+00,-2.334432174556427153e+00,-1.278008252080796048e+00,4.380227304853260284e-01,1.015615604738840183e+01,1.569643620288110597e+01,9.116216674061199399e+00,4.515999731645838899e+00,-4.397754487660908040e+00,-2.625690358880128805e+00,7.196715130159811125e+00,6.588022945864802971e+00,6.844865953494167599e+00,2.224103121479726042e+01,1.476779224829946635e+01,1.397197416127245972e+01,5.946080841207094458e+00,-9.398735078237397289e+00,5.617837139610056596e+00,-5.815304294807650543e+00,-4.316465788957422944e+00,-3.314929967049271120e+00,2.481923096389664796e+00,1.614199481288280325e+01,1.575270521226804554e+00,-9.275611335856432937e-01,-2.116608583299861124e+00,6.177006385013774192e+00,-4.667579575128484315e-01,3.376091256198907598e+00,3.500510368112010884e+00,-1.612252616437940489e+00,8.376336633545054866e+00,2.472015625011351858e+00,-1.474367043718958215e-01,4.858926291189634483e+00,1.259296004459948470e+01,1.099071506268122889e+01,5.456699059364176208e+00,1.537207406102966267e+01,2.076685050034920010e+01,-1.086794814974842982e+00,8.167922622758025497e+00,-2.853214888075330080e+00,1.883242597999238654e+00,5.521710157594166724e+00,1.505982723610490481e+01,1.042354794698631260e+01,8.260455200999896164e+00,-6.384188453109228334e+00
3.233020561177649022e+00,1.015310556704672962e+01,7.165744983968362014e+00,2.036552826998439514e+01,1.092040491501653676e+01,1.077520724887138925e+01,6.901534151710859710e-01,-5.138340324556192940e+00,7.732535523015856782e+00,-6.773804706037941159e+00,-1.596368782549806298e-01,2.351174958050481933e+01,1.388587492385631350e+01,6.498748647048413929e+00,-3.207816963579512404e+00,1.138174676522256412e+01,4.774671072619574907e+00,-1.562887376872816869e+00,1.076670231347806528e+01,1.253147620066686230e+01,1.101857385254693611e+01,2.190837054540422457e+01,-4.685682918804804586e+00,-3.844692561466279024e+00,5.910978618679911811e-01,-1.311112514237142257e+01,-4.900825762980565159e+00,-5.555480595637023455e-01,2.139597735767014086e+01,1.022840281544851138e+01,-5.175356716491664733e-01,-8.662961210665072187e+00,-1.835600474730062714e+00,2.520171309709711149e+00,9.299404440072102318e+00,-3.717233121060963263e+00,3.902106666955522662e-01,6.516560901406213802e+00,5.145241525933165860e+00,3.291583086845862205e+00,2.597625339881936668e+00,7.170798384837071993e+00,-9.527275496789112674e-01,1.438328549336360140e+01,-5.588353055359571719e+00,9.339968425739320068e+00,2.215237361017180007e+01,2.896886048981149209e+00,-4.667708815168866820e+00,3.804875911833223601e+00,2.162303489585069904e+00,7.529870801418447890e-01,1.864456960474055514e+00,4.664088061241959515e+00,9.725574035156366648e+00,2.394243641857973337e+00,3.968329045327205762e-01,4.620015989758545771e+00,-4.000025498612795438e+00,2.229936129201835016e+01,1.356592064884737603e+01,1.676291679337009555e+01,1.572454730468625783e+01,3.765472120822191293e+00
-3.117299541553473219e+00,2.159878028809808725e+00,1.054059536768233230e+01,1.578546969395542732e+01,8.710853074647590955e-01,3.388982334437172561e+00,-1.022803600003177493e+00,-7.318617921532590831e-01,6.488338326122896405e+00,1.292418554881228587e+01,2.167135452071980239e+01,8.892820862679478466e+00,8.870723363323076427e-01,3.627105604145542284e+00,1.063433715663815393e+00,3.500604670805828711e+00,-3.190199562209957568e-02,9.331289185430792443e+00,1.175063989515280127e+01,6.261854373059455803e+00,1.052073383535599405e+01,1.509854920387634580e+00,-8.492703089633483415e+00,-7.082007541080042046e+00,6.587109166227240742e+00,-1.584017398381296182e+00,1.023431998841980217e+01,7.753815538183356892e+00,2.054200335794095977e+01,4.149661872002483598e+00,-2.469888710591781944e+00,1.114222955059957609e+00,5.216373620976122893e+00,-5.628970502045471669e+00,-1.910431266245022464e+00,9.932678610253331541e+00,6.585226411173730199e+00,1.119296151963852992e+01,-3.389296518987894302e+00,-2.430942974295677406e+00,6.854469298931397114e-01,-1.760450478439342659e+00,3.089070175852715039e+00,1.246354254915193360e+00,-2.500071955356591991e-01,1.680139447732832281e+01,1.259614348117777283e+01,-5.573549709138414521e+00,2.459576273560204474e+00,4.871014311506818295e+00,9.479116840253947629e+00,1.230322079824015979e+01,1.092293048330080651e+01,6.590052009952806600e+00,1.866180485104244724e+01,-7.920563789803349408e+00,-4.377621863710391636e+00,1.360523976504912413e+00,1.250116838646752448e+01,1.199331655493584847e+01,2.083448047597802244e+01,1.961676786181548948e+01,5.845948586038723249e+00,-9.932978391687954378e-01
-8.935768394527165981e+00,-3.408593428737308195e-01,1.639957258368026416e+01,9.435767342346897735e+00,1.630358795576637831e+01,2.571692850802611474e+01,6.923729214659518405e+00,-6.463554410671799921e+00,4.265337484704378568e+00,-1.000288746226999947e+01,2.191992855881778723e+01,1.449962933706502000e+01,-1.571359348972210412e+00,1.951683717994286127e+01,2.713360956945877867e+00,-6.925370713497914998e+00,-5.020863061436775965e+00,1.489351714021610373e+00,4.977932830621149662e+00,1.080189533820724890e+01,1.210604048053785853e+01,1.005057886049338123e+01,3.370395047487842799e+00,-3.572310321487999651e+00,7.378880486056591081e+00,6.812089295599847993e+00,1.600913109275593271e+01,6.956480180957498760e+00,1.524262025277609567e+00,4.119090178702941252e+00,6.896867857869240503e-02,2.932773072338386022e+00,-3.756472639074331710e+00,4.471559731979240837e+00,3.807036320915869965e+00,2.073021684886992944e+01,5.214444230704362582e+00,6.816700984476096181e+00,1.730637606942851403e-01,-1.101382471658188145e+00,-1.035568408826485509e+01,9.260094367650442138e-01,7.794249763758245741e+00,1.513542486700240985e+01,5.933082238831848265e+00,-1.530587418547205703e+00,4.273037407364009610e+00,4.095701914958883805e+00,-2.338436648071377189e+00,6.055491458303071894e+00,1.131076946001104311e+01,1.326569708909482692e+01,4.556953686032727546e+00,-4.211577957182655041e+00,-5.021443753716603453e+00,4.709370488242870856e+00,2.965035188805512867e+00,1.741963328481410045e+01,1.339306799140331172e+01,1.588613620107852142e+01,4.202651978983686476e+00,2.931530781905162808e+00,-6.376577961887818446e+00,6.286203286977576354e-01
7.836023115414920692e-01,1.296593898256550759e+01,1.656614267724863510e+01,8.698045127108745334e+00,1.307732499191661013e+01,8.921165093505017296e+00,4.793132119347328413e+00,-1.737183413734139759e+00,1.764969201650937958e+00,8.220567513909699642e+00,1.486807827994545050e+01,1.254575055559293517e+01,1.065761974293833525e+01,1.784424757506020853e+01,-5.204926060942031363e+00,-3.671053043309449482e+00,2.803445930776839567e+00,-2.140747600099773607e+00,1.097098682305952622e+01,7.086817918011956152e-01,5.863987980898583530e+00,1.617934566707906185e+01,-3.102500497457593820e+00,3.621066141338025623e+00,5.440203068722783142e-01,-4.494078654208413237e-01,1.300119342295058011e+01,1.616506241493998175e+01,9.608961964142128664e-01,2.250032172602307767e+01,-1.617011321363351628e-01,1.190036713057309070e+00,1.580791891051098741e+00,-4.266892003823850033e+00,-3.492754952862340279e+00,2.291285892266696322e+00,-2.865066197725841590e+00,1.054380701046999036e+01,1.158723789462619447e+00,-1.396429040117149079e+00,1.780828179114388288e+00,-6.497570789757184606e+00,-3.354270780428574739e+00,-1.401456335454120128e-01,-7.033042223431201556e+00,1.477480194003347336e+01,6.475034544351388810e+00,1.942935065073049028e+00,-2.785619318116658416e+00,-3.911885014856437692e-01,1.480888558700861779e+01,4.261603308389160460e+00,-7.048751339834584684e-01,1.830456333692173487e+01,8.425423237140924115e+00,9.322555714845959685e+00,-2.431569655139047104e+00,-4.296971104221819715e+00,9.728968363988233392e+00,1.460194331829813130e+01,1.239051357175578616e+01,7.157326413061475989e+00,1.935916979482449785e+00,1.270850716037061190e+01
